session,trigger,anchorObservation,anchorCheckpoint,anchorAt,horizonMinutes,endAt,profile,feePpm,cooldown,strategy,maxExposurePpm,activeSeconds,outsideSeconds,recenters,trims,attempted,exited,unavailable,rejected,actions,net_USDG,alpha_USDG,newGas_USDG,feesAfterAnchor_USDG,maxDrawdown_USDG,delta_USDG
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,frozen_session6,500000,600,recenter60,793083,125,0,0,0,False,inventory_cap,,,exit@3270,970.09922,0.620706,0.333297,0.058048,1.532608,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,0,guard60,793740,125,0,0,0,False,inventory_cap,,,exit@3270,969.36562,-0.112894,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,0,exit_early,618829,62,0,0,0,True,early_inventory_exit,,,exit@3269,969.977183,0.498669,1.124903,0.036779,1.654645,0.611563
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,0,recenter60,793740,125,0,0,0,True,inventory_cap,,,exit@3270,969.36562,-0.112894,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,0,trim25,793740,125,0,0,0,True,inventory_cap,,,exit@3270,969.36562,-0.112894,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,0,hold80,796150,1844,1658,0,0,False,,,,,967.139135,-2.339379,1.124903,0.118894,3.384154,-2.226485
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,1000000,600,recenter60,793740,125,0,0,0,False,inventory_cap,,,exit@3270,969.36562,-0.112894,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,0,guard60,793732,125,0,0,0,False,inventory_cap,,,exit@3270,969.307614,-0.1709,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,0,exit_early,618823,62,0,0,0,True,early_inventory_exit,,,exit@3269,969.958802,0.480288,1.124903,0.018389,1.673026,0.651188
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,0,recenter60,793732,125,0,0,0,True,inventory_cap,,,exit@3270,969.307614,-0.1709,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,0,trim25,793732,125,0,0,0,True,inventory_cap,,,exit@3270,969.307614,-0.1709,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,0,hold80,796143,1844,1658,0,0,False,,,,,967.079887,-2.398627,1.124903,0.059446,3.4434,-2.227727
30,500000,1489,3268,2026-09-09T09:54:28.893Z,30,2026-09-09T10:24:46.000Z,source_block_54,500000,600,recenter60,793732,125,0,0,0,False,inventory_cap,,,exit@3270,969.307614,-0.1709,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,0,guard60,793091,125,0,0,0,False,inventory_cap,,,exit@3270,970.157226,-0.770828,0.333297,0.116097,1.474602,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,0,exit_early,618325,62,0,0,0,True,early_inventory_exit,,,exit@3269,970.768789,-0.159265,0.333297,0.036779,0.863039,0.611563
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,0,recenter60,793091,125,0,0,0,True,inventory_cap,,,exit@3270,970.157226,-0.770828,0.333297,0.116097,1.474602,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,0,trim25,793091,125,0,0,0,True,inventory_cap,,,exit@3270,970.157226,-0.770828,0.333297,0.116097,1.474602,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,0,hold80,795500,7253,6822,0,0,False,,,,,970.202305,-0.725749,0.333297,0.183328,3.384154,0.045079
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,1000000,600,recenter60,793091,125,0,0,0,False,inventory_cap,,,exit@3270,970.157226,-0.770828,0.333297,0.116097,1.474602,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,0,guard60,793083,125,0,0,0,False,inventory_cap,,,exit@3270,970.09922,-0.828834,0.333297,0.058048,1.532608,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,0,exit_early,618319,62,0,0,0,True,early_inventory_exit,,,exit@3269,970.750408,-0.177646,0.333297,0.018389,0.88142,0.651188
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,0,recenter60,793083,125,0,0,0,True,inventory_cap,,,exit@3270,970.09922,-0.828834,0.333297,0.058048,1.532608,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,0,trim25,793083,125,0,0,0,True,inventory_cap,,,exit@3270,970.09922,-0.828834,0.333297,0.058048,1.532608,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,0,hold80,795492,7253,6822,0,0,False,,,,,970.110694,-0.81736,0.333297,0.091662,3.4434,0.011474
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,frozen_session6,500000,600,recenter60,793083,125,0,0,0,False,inventory_cap,,,exit@3270,970.09922,-0.828834,0.333297,0.058048,1.532608,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,0,guard60,793740,125,0,0,0,False,inventory_cap,,,exit@3270,969.36562,-1.562434,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,0,exit_early,618829,62,0,0,0,True,early_inventory_exit,,,exit@3269,969.977183,-0.950871,1.124903,0.036779,1.654645,0.611563
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,0,recenter60,793740,125,0,0,0,True,inventory_cap,,,exit@3270,969.36562,-1.562434,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,0,trim25,793740,125,0,0,0,True,inventory_cap,,,exit@3270,969.36562,-1.562434,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,0,hold80,796150,7253,6822,0,0,False,,,,,969.410699,-1.517355,1.124903,0.183328,3.384154,0.045079
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,1000000,600,recenter60,793740,125,0,0,0,False,inventory_cap,,,exit@3270,969.36562,-1.562434,1.124903,0.116097,2.266208,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,0,guard60,793732,125,0,0,0,False,inventory_cap,,,exit@3270,969.307614,-1.62044,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,0,exit_early,618823,62,0,0,0,True,early_inventory_exit,,,exit@3269,969.958802,-0.969252,1.124903,0.018389,1.673026,0.651188
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,0,recenter60,793732,125,0,0,0,True,inventory_cap,,,exit@3270,969.307614,-1.62044,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,0,trim25,793732,125,0,0,0,True,inventory_cap,,,exit@3270,969.307614,-1.62044,1.124903,0.058048,2.324214,0.0
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,0,hold80,796143,7253,6822,0,0,False,,,,,969.319088,-1.608966,1.124903,0.091662,3.4434,0.011474
30,500000,1489,3268,2026-09-09T09:54:28.893Z,120,2026-09-09T11:54:55.000Z,source_block_54,500000,600,recenter60,793732,125,0,0,0,False,inventory_cap,,,exit@3270,969.307614,-1.62044,1.124903,0.058048,2.324214,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,guard60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,exit_early,571399,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.459862,-2.065416,0.333297,0.020633,0.654957,0.391853
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,recenter60,682633,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,trim25,571399,1835,551,0,1,True,,,,trim@3526,967.796576,-0.728702,0.613155,0.781006,0.646123,1.728567
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,hold80,682633,1835,551,0,0,False,,,,,968.596138,0.07086,0.333297,1.033888,0.38079,2.528129
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,600,recenter60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,guard60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,exit_early,571398,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.449549,-2.075729,0.333297,0.010316,0.66527,0.419006
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,recenter60,682627,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,trim25,571398,1835,551,0,1,True,,,,trim@3526,967.406031,-1.119247,0.613155,0.390497,0.676825,1.375488
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,hold80,682627,1835,551,0,0,False,,,,,968.079144,-0.446134,0.333297,0.516938,0.418272,2.048601
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,600,recenter60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,guard60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,exit_early,571866,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.668256,-2.857022,1.124903,0.020633,1.446563,0.391853
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,recenter60,683191,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,trim25,571866,1835,551,0,1,True,,,,trim@3526,966.306737,-2.218541,2.102994,0.781006,1.344356,1.030334
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,hold80,683191,1835,551,0,0,False,,,,,967.804532,-0.720746,1.124903,1.033888,0.38079,2.528129
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,600,recenter60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,guard60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,exit_early,571865,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.657943,-2.867335,1.124903,0.010316,1.456876,0.419006
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,recenter60,683186,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,trim25,571865,1835,551,0,1,True,,,,trim@3526,965.916192,-2.609086,2.102994,0.390497,1.375058,0.677255
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,hold80,683186,1835,551,0,0,False,,,,,967.287538,-1.23774,1.124903,0.516938,0.418272,2.048601
34,500000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,600,recenter60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,guard60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-0.752014,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,exit_early,571399,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.459862,-0.360161,0.333297,0.020633,0.654957,0.391853
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,recenter60,682633,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.068009,-0.752014,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,trim25,571399,3249,551,0,1,True,historical_guard,,,trim@3526; exit@3576,967.989884,1.169861,0.613155,1.194613,0.646123,1.921875
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,hold80,682633,3249,551,0,0,False,historical_guard,,,exit@3576,968.860518,2.040495,0.333297,1.585074,0.57408,2.792509
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,600,recenter60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-0.752014,0.333297,0.074977,1.04681,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,0,guard60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-0.78948,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,0,exit_early,571398,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.449549,-0.370474,0.333297,0.010316,0.66527,0.419006
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,0,recenter60,682627,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.030543,-0.78948,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,0,trim25,571398,3249,551,0,1,True,historical_guard,,,trim@3526; exit@3576,967.392809,0.572786,0.613155,0.597293,0.676825,1.362266
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,0,hold80,682627,3249,551,0,0,False,historical_guard,,,exit@3576,968.068297,1.248274,0.333297,0.792527,0.602006,2.037754
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,500000,600,recenter60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-0.78948,0.333297,0.037488,1.084276,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,0,guard60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-1.54362,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,0,exit_early,571866,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.668256,-1.151767,1.124903,0.020633,1.446563,0.391853
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,0,recenter60,683191,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.276403,-1.54362,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,0,trim25,571866,3249,551,0,1,True,historical_guard,,,trim@3526; exit@3576,966.500045,-0.319978,2.102994,1.194613,1.344356,1.223642
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,0,hold80,683191,3249,551,0,0,False,historical_guard,,,exit@3576,968.068912,1.248889,1.124903,1.585074,1.365686,2.792509
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,1000000,600,recenter60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-1.54362,1.124903,0.074977,1.838416,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,0,guard60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-1.581086,1.124903,0.037488,1.875882,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,0,exit_early,571865,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.657943,-1.16208,1.124903,0.010316,1.456876,0.419006
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,0,recenter60,683186,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.238937,-1.581086,1.124903,0.037488,1.875882,0.0
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,0,trim25,571865,3249,551,0,1,True,historical_guard,,,trim@3526; exit@3576,965.90297,-0.917053,2.102994,0.597293,1.375058,0.664033
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,0,hold80,683186,3249,551,0,0,False,historical_guard,,,exit@3576,967.276691,0.456668,1.124903,0.792527,1.393612,2.037754
34,500000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,source_block_54,500000,600,recenter60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-1.581086,1.124903,0.037488,1.875882,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,guard60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,exit_early,571399,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.459862,-2.065416,0.333297,0.020633,0.654957,0.391853
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,recenter60,682633,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,trim25,571399,1835,551,0,1,True,,,,trim@3526,967.796576,-0.728702,0.613155,0.781006,0.646123,1.728567
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,0,hold80,682633,1835,551,0,0,False,,,,,968.596138,0.07086,0.333297,1.033888,0.38079,2.528129
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,1000000,600,recenter60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-2.457269,0.333297,0.074977,1.04681,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,guard60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,exit_early,571398,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.449549,-2.075729,0.333297,0.010316,0.66527,0.419006
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,recenter60,682627,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,trim25,571398,1835,551,0,1,True,,,,trim@3526,967.406031,-1.119247,0.613155,0.390497,0.676825,1.375488
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,0,hold80,682627,1835,551,0,0,False,,,,,968.079144,-0.446134,0.333297,0.516938,0.418272,2.048601
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,frozen_session6,500000,600,recenter60,682627,183,0,0,0,False,inventory_cap,,,exit@3528,966.030543,-2.494735,0.333297,0.037488,1.084276,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,guard60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,exit_early,571866,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.668256,-2.857022,1.124903,0.020633,1.446563,0.391853
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,recenter60,683191,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,trim25,571866,1835,551,0,1,True,,,,trim@3526,966.306737,-2.218541,2.102994,0.781006,1.344356,1.030334
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,0,hold80,683191,1835,551,0,0,False,,,,,967.804532,-0.720746,1.124903,1.033888,0.38079,2.528129
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,1000000,600,recenter60,683191,183,0,0,0,False,inventory_cap,,,exit@3528,965.276403,-3.248875,1.124903,0.074977,1.838416,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,guard60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,exit_early,571865,61,0,0,0,True,early_inventory_exit,,,exit@3526,965.657943,-2.867335,1.124903,0.010316,1.456876,0.419006
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,recenter60,683186,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,trim25,571865,1835,551,0,1,True,,,,trim@3526,965.916192,-2.609086,2.102994,0.390497,1.375058,0.677255
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,0,hold80,683186,1835,551,0,0,False,,,,,967.287538,-1.23774,1.124903,0.516938,0.418272,2.048601
34,550000,1744,3525,2026-09-09T14:19:37.888Z,30,2026-09-09T14:49:57.000Z,source_block_54,500000,600,recenter60,683186,183,0,0,0,False,inventory_cap,,,exit@3528,965.238937,-3.286341,1.124903,0.037488,1.875882,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,guard60,682633,183,0,0,0,False,inventory_cap,,,exit@3528,966.068009,-0.752014,0.333297,0.074977,1.04681,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,exit_early,571399,61,0,0,0,True,early_inventory_exit,,,exit@3526,966.459862,-0.360161,0.333297,0.020633,0.654957,0.391853
34,550000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,recenter60,682633,183,0,0,0,True,inventory_cap,,Frozen mint minimum unavailable,exit@3528,966.068009,-0.752014,0.333297,0.074977,1.04681,0.0
34,550000,1744,3525,2026-09-09T14:19:37.888Z,120,2026-09-09T16:20:09.000Z,frozen_session6,1000000,0,trim25,571399,3249,551,0,1,True,historical_guard,,,trim@3526; exit@3576,967.989884,1.169861,0.613155,1.194613,0.646123,1.921875
